"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"ravel_vaginal_ethnicity","Actinomyces","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.853115768975657,0.853115768975657,0.853115768975657,0.947906409972952,0.947906409972952,FALSE,-0.112402388895653,-0.185144410729083,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Aerococcus","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.0681213245672121,0.0681213245672121,0.0681213245672121,0.260920151448801,0.260920151448801,FALSE,0.780889896561313,1.82420342129071,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Anaerococcus","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.71390349808308,0.71390349808308,0.71390349808308,0.877188371338384,0.877188371338384,FALSE,0.137835487297024,0.366618645599915,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Anaeroglobus","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.702838271406581,0.702838271406581,0.702838271406581,0.877188371338384,0.877188371338384,FALSE,0.141475222973173,0.381491912225294,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Arcanobacterium","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.35197580137148,0.35197580137148,0.35197580137148,0.575011456455693,0.575011456455693,FALSE,0.431127840518513,0.930763718161823,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Atopobium","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.000749520710948501,0.000749520710948501,0.000749520710948501,0.010493289953279,0.010493289953279,TRUE,1.45468922668644,3.37079330454645,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Bacteroidales_1","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.0870167163334702,0.0870167163334702,0.0870167163334702,0.276871370151951,0.276871370151951,FALSE,-1.17146693691507,-1.71134894334152,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Bacteroides","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.473842247194008,0.473842247194008,0.473842247194008,0.737087940079568,0.737087940079568,FALSE,-1.45150424136387,-0.716241491571919,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Bacteroidetes_8","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.343523031269341,0.343523031269341,0.343523031269341,0.575011456455693,0.575011456455693,FALSE,-0.518888708320397,-0.947227173932438,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Bulleidia","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.0195063185877539,0.0195063185877539,0.0195063185877539,0.103779766710373,0.103779766710373,FALSE,-0.85769138091301,-2.33571081244271,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Campylobacter","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.910733500425131,0.910733500425131,0.910733500425131,0.980789923534756,0.980789923534756,FALSE,0.0427722651689674,0.112113390318445,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Clostridiales_1","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.139016513167734,0.139016513167734,0.139016513167734,0.374275227759285,0.374275227759285,FALSE,-0.600554281232554,-1.47946337431071,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Clostridiales_17","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.181955533315607,0.181955533315607,0.181955533315607,0.414155765428133,0.414155765428133,FALSE,-0.733419383973246,-1.33475809312802,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Coriobacteriaceae_1","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",FALSE,"Conditional-present fit had non-positive information",1,1,1,1,1,FALSE,,,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Coriobacteriaceae_2","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.0140593820982902,0.0140593820982902,0.0140593820982902,0.103779766710373,0.103779766710373,FALSE,0.742943721163537,2.45574259726073,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Corynebacterium","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.353221323251354,0.353221323251354,0.353221323251354,0.575011456455693,0.575011456455693,FALSE,-0.29934703210792,-0.92835910698423,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Dialister","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.000491969056873848,0.000491969056873848,0.000491969056873848,0.00860945849529235,0.00860945849529235,TRUE,1.27560810855345,3.48509134835489,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
"ravel_vaginal_ethnicity","Eggerthella","DASRA present-conditional abundance","DASRA","present-conditional abundance","White","Black","group",TRUE,"Available",0.0125005120868441,0.0125005120868441,0.0125005120868441,0.103779766710373,0.103779766710373,FALSE,1.08136423955216,2.49769095076053,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background","",
