"dataset","dataset_label","replicate","scenario","method","taxon","p_value","native_p_value","available","status","reason"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Lachnospira",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Lachnospiraceae_unclassified",0.140843364130234,0.140843364130234,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Lactococcus",0.0941895185636974,0.0941895185636974,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Mediterraneibacter",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Parabacteroides",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Phocaeicola",0.301044721608889,0.301044721608889,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Prevotella",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Roseburia",0.315340414459466,0.315340414459466,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Ruminococcus",0.25836923496699,0.25836923496699,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Streptococcus",0.0144840475034262,0.0144840475034262,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","DASRA","Veillonella",0.243803064337474,0.243803064337474,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Akkermansia",0.135115048744466,0.135115048744466,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Alistipes",0.724286143844298,0.724286143844298,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Anaerostipes",0.708371064978139,0.708371064978139,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Bacteroides",0.476026683959884,0.476026683959884,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Barnesiella",0.947410941293527,0.947410941293527,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Bifidobacterium",0.597103947673576,0.597103947673576,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Blautia",0.617810715590072,0.617810715590072,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Collinsella",0.601945488143776,0.601945488143776,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Dorea",0.934001250427477,0.934001250427477,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Eggerthella",0.605104061018957,0.605104061018957,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Enterococcus",0.81207498505792,0.81207498505792,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Erysipelatoclostridium",0.732385207379511,0.732385207379511,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Escherichia",0.0669315920442382,0.0669315920442382,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Eubacterium",0.634056199107919,0.634056199107919,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Faecalibacterium",0.239375420489233,0.239375420489233,TRUE,"available","available"
