"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"qiita_1939_pediatric_crohn","rc4-4","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.224250201191054,0.224250201191054,0.224250201191054,0.351879760360707,0.351879760360707,FALSE,1.35086971459683,1.21850129555967,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Rhodobacter","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.679295365910187,0.679295365910187,0.679295365910187,0.746169002968703,0.746169002968703,FALSE,0.502606915525735,0.413938115488255,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Rhodoferax","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00400305697016219,0.00400305697016219,0.00400305697016219,0.0141441346279064,0.0141441346279064,TRUE,0.98509939148219,2.90647892443807,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Roseburia","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",2.6650294373347e-05,2.6650294373347e-05,2.6650294373347e-05,0.000395066259003214,0.000395066259003214,TRUE,-1.18935687217241,-4.28476777876448,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Rothia","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0174269956795315,0.0174269956795315,0.0174269956795315,0.0479808192735152,0.0479808192735152,TRUE,1.22973600361207,2.3944421054135,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Ruminococcus","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.261323549885838,0.261323549885838,0.261323549885838,0.39014501813942,0.39014501813942,FALSE,-0.155357171892617,-1.12596612445578,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Salinivibrio","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.613823824156231,0.613823824156231,0.613823824156231,0.70340892281687,0.70340892281687,FALSE,0.310104385562695,0.505294132757086,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Salmonella","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.460655721654343,0.460655721654343,0.460655721654343,0.581303648754289,0.581303648754289,FALSE,0.458032666854214,0.738976282787224,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Selenomonas","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000764229820210958,0.000764229820210958,0.000764229820210958,0.0041542749201211,0.0041542749201211,TRUE,2.33778835980251,3.40990340024221,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Serratia","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0308260280692438,0.0308260280692438,0.0308260280692438,0.0705377251827524,0.0705377251827524,FALSE,0.951519577783924,2.17233954431857,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Slackia","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.396356335743556,0.396356335743556,0.396356335743556,0.535207281386203,0.535207281386203,FALSE,-0.407362862524792,-0.849694077127003,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","SMB53","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.683727077187262,0.683727077187262,0.683727077187262,0.747165671977833,0.747165671977833,FALSE,-0.281665370020734,-0.407886110974748,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Sodalis","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0309434360471508,0.0309434360471508,0.0309434360471508,0.0705377251827524,0.0705377251827524,FALSE,1.01697692445251,2.17080343066629,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Sphingomonas","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0106552341767156,0.0106552341767156,0.0106552341767156,0.0337150693352792,0.0337150693352792,TRUE,2.59462836835485,2.57430970617138,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Staphylococcus","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.673614125764402,0.673614125764402,0.673614125764402,0.743782263864861,0.743782263864861,FALSE,0.430522747089662,0.421718844883765,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Streptococcus","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.141371854952343,0.141371854952343,0.141371854952343,0.241700268144328,0.241700268144328,FALSE,0.429564267559033,1.47564606696468,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Sulfuritalea","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.362286885824763,0.362286885824763,0.362286885824763,0.499587434973538,0.499587434973538,FALSE,1.46723340952549,0.912785483176725,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Sutterella","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0508286172992943,0.0508286172992943,0.0508286172992943,0.103612181417792,0.103612181417792,FALSE,0.307219451618155,1.96293290686293,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Tannerella","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.672675858369958,0.672675858369958,0.672675858369958,0.743782263864861,0.743782263864861,FALSE,0.272172171331507,0.423006302723082,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Thauera","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000146608547072441,0.000146608547072441,0.000146608547072441,0.00135134834692859,0.00135134834692859,TRUE,1.18349633970606,3.8596583806659,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Thiomonas","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.868040921654629,0.868040921654629,0.868040921654629,0.906525494535869,0.906525494535869,FALSE,-0.0896351588570467,-0.166328408258037,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Thiothrix","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00848449570260106,0.00848449570260106,0.00848449570260106,0.0272532286204761,0.0272532286204761,TRUE,0.727289717809353,2.65443733091044,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Treponema","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.379814530844072,0.379814530844072,0.379814530844072,0.519488261541569,0.519488261541569,FALSE,0.415598613218147,0.879888997796728,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Turicibacter","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0147961229389898,0.0147961229389898,0.0147961229389898,0.0412733955666559,0.0412733955666559,TRUE,-1.5450469207596,-2.45537696251233,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Uliginosibacterium","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0934343065731387,0.0934343065731387,0.0934343065731387,0.175292681358455,0.175292681358455,FALSE,1.18807719855633,1.6843590985104,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Aerococcaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.256624250471108,0.256624250471108,0.256624250471108,0.385846390779255,0.385846390779255,FALSE,-0.373223060640918,-1.13716099378427,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Aeromonadaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.154495616329905,0.154495616329905,0.154495616329905,0.259945005253492,0.259945005253492,FALSE,0.84784677298034,1.42841124440301,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Alteromonadaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.048062346526245,0.048062346526245,0.048062346526245,0.0998942888584701,0.0998942888584701,FALSE,1.72189344898718,1.98714678238306,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Bacillaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.291347515951944,0.291347515951944,0.291347515951944,0.428928287373696,0.428928287373696,FALSE,-1.15697614171456,-1.05753774852669,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Bacillales","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.849363703353654,0.849363703353654,0.849363703353654,0.891411411440468,0.891411411440468,FALSE,0.153524701341187,0.190138939871673,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Bacteroidales","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00739504704746888,0.00739504704746888,0.00739504704746888,0.0244960933447407,0.0244960933447407,TRUE,3.21221753862041,2.70189347636018,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Barnesiellaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.413559855441074,0.413559855441074,0.413559855441074,0.547966808459423,0.547966808459423,FALSE,0.279263296444772,0.819092765866052,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Betaproteobacteria","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.422300523340273,0.422300523340273,0.422300523340273,0.55607273880831,0.55607273880831,FALSE,-1.36470747791562,-0.803836161359895,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Bradyrhizobiaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.109907216465279,0.109907216465279,0.109907216465279,0.194169415755325,0.194169415755325,FALSE,-0.755526863490321,-1.60465439393252,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Burkholderiaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00723425338079639,0.00723425338079639,0.00723425338079639,0.0244960933447407,0.0244960933447407,TRUE,1.23790071336042,2.70942540226224,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Burkholderiales","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0180534948149603,0.0180534948149603,0.0180534948149603,0.0490684730868153,0.0490684730868153,TRUE,0.595504556222463,2.38113862925681,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Caulobacteraceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.984205071931858,0.984205071931858,0.984205071931858,0.988869550945753,0.988869550945753,FALSE,0.0514554429913726,0.0198182907800532,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Christensenellaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.224021579406468,0.224021579406468,0.224021579406468,0.351879760360707,0.351879760360707,FALSE,-0.496582030067461,-1.21910462874184,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Chromatiaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.725980920068082,0.725980920068082,0.725980920068082,0.789271564381709,0.789271564381709,FALSE,0.0976352460796823,0.350893972617994,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Chromatiales","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.478656575820989,0.478656575820989,0.478656575820989,0.596912906317939,0.596912906317939,FALSE,0.527128890109978,0.709593751915723,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Clostridiaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0119744882737475,0.0119744882737475,0.0119744882737475,0.0356330008237604,0.0356330008237604,TRUE,-0.869612701872777,-2.53250997682414,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Clostridiales","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.282317615617284,0.282317615617284,0.282317615617284,0.418540800775274,0.418540800775274,FALSE,-0.182817117160234,-1.07758861442805,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Comamonadaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.209529891854136,0.209529891854136,0.209529891854136,0.333987496790051,0.333987496790051,FALSE,0.400716954505279,1.25829121520533,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Coriobacteriaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0210354515716171,0.0210354515716171,0.0210354515716171,0.0533578577744871,0.0533578577744871,FALSE,-0.881308814596465,-2.3229041828583,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Desulfovibrionaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.486252796088669,0.486252796088669,0.486252796088669,0.599334841690685,0.599334841690685,FALSE,0.407144789619359,0.697377844022186,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Ellin6067","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.148151644938043,0.148151644938043,0.148151644938043,0.25126518981492,0.25126518981492,FALSE,0.819893980637903,1.45084224020688,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Enterobacteriaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.225734185891774,0.225734185891774,0.225734185891774,0.351879760360707,0.351879760360707,FALSE,0.333259404511344,1.21459577338813,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Erysipelotrichaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0235974234831971,0.0235974234831971,0.0235974234831971,0.0570721086810694,0.0570721086810694,FALSE,-0.455897247607796,-2.2783978999659,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Gammaproteobacteria","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",1.87835772893111e-06,1.87835772893111e-06,1.87835772893111e-06,9.89831875146276e-05,9.89831875146276e-05,TRUE,1.92306665178808,4.88849527048833,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Gemellaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000192110465767953,0.000192110465767953,0.000192110465767953,0.00153536533713016,0.00153536533713016,TRUE,1.30249817815991,3.78889940427148,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Gemellales","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.780212382829497,0.780212382829497,0.780212382829497,0.835378914948754,0.835378914948754,FALSE,1.22665471525617,0.27936110836646,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Lachnospiraceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",2.62851133366549e-09,2.62851133366549e-09,2.62851133366549e-09,2.78622201368541e-07,2.78622201368541e-07,TRUE,-0.667817434121661,-6.190892846874,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Lactobacillales","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.95570077561848,0.95570077561848,0.95570077561848,0.978224058434736,0.978224058434736,FALSE,0.111091956328421,0.0556084572311419,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Leptotrichiaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0121017738646733,0.0121017738646733,0.0121017738646733,0.0356330008237604,0.0356330008237604,TRUE,1.60575748208436,2.52869773606295,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Methylobacteriaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.644327459779964,0.644327459779964,0.644327459779964,0.71893379722817,0.71893379722817,FALSE,-0.375404509647095,-0.462250637285783,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Methylophilaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.254397082083436,0.254397082083436,0.254397082083436,0.385229867154917,0.385229867154917,FALSE,0.67415563091048,1.14251669183899,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Methylophilales","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000550479508567166,0.000550479508567166,0.000550479508567166,0.0031540988058443,0.0031540988058443,TRUE,1.0636107372921,3.50284511796593,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Micrococcaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",8.23132705433e-05,8.23132705433e-05,8.23132705433e-05,0.000830972064532362,0.000830972064532362,TRUE,2.90968971369309,4.00748808346203,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Mogibacteriaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00041909122764042,0.00041909122764042,0.00041909122764042,0.00261315706646379,0.00261315706646379,TRUE,1.02836064322005,3.57865581374812,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Moraxellaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.476947760597264,0.476947760597264,0.476947760597264,0.596912906317939,0.596912906317939,FALSE,0.432009291963528,0.712356410304113,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Neisseriaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00313487723517423,0.00313487723517423,0.00313487723517423,0.0120835267973989,0.0120835267973989,TRUE,1.33260514002164,2.98492536934866,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Nitrosomonadaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",4.42961746097383e-05,4.42961746097383e-05,4.42961746097383e-05,0.000469539450863226,0.000469539450863226,TRUE,1.25516208401744,4.16160751200027,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_OM60","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0003249068395813,0.0003249068395813,0.0003249068395813,0.00215250781222611,0.00215250781222611,TRUE,1.68217613113222,3.64830498764455,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Oxalobacteraceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",2.88362697130463e-06,2.88362697130463e-06,2.88362697130463e-06,0.000101888152986097,0.000101888152986097,TRUE,0.94420131944841,4.79485060484102,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Pasteurellaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0235606008999636,0.0235606008999636,0.0235606008999636,0.0570721086810694,0.0570721086810694,FALSE,0.7323783404674,2.27900697221687,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Peptococcaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0191109307692696,0.0191109307692696,0.0191109307692696,0.0512850294061413,0.0512850294061413,FALSE,-2.20755615441048,-2.35958039908285,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Peptostreptococcaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000100014583155888,0.000100014583155888,0.000100014583155888,0.00096377689222947,0.00096377689222947,TRUE,-1.48925817969741,-3.9580840339609,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Piscirickettsiaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.435275143734229,0.435275143734229,0.435275143734229,0.566124726819978,0.566124726819978,FALSE,-0.67078190107423,-0.781528326107604,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Planococcaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.531197786453482,0.531197786453482,0.531197786453482,0.62912810462647,0.62912810462647,FALSE,0.397496083484431,0.627103213500713,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Pseudomonadaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.509549467983621,0.509549467983621,0.509549467983621,0.6200847955488,0.6200847955488,FALSE,-1.36631120456843,-0.660543301231186,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_RF16","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.511862449155849,0.511862449155849,0.511862449155849,0.6200847955488,0.6200847955488,FALSE,0.24862179772406,0.65693558001019,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_RF32","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.481474606164521,0.481474606164521,0.481474606164521,0.596915886005137,0.596915886005137,FALSE,0.578405328769281,0.705049626276459,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_RF39","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0721316651776706,0.0721316651776706,0.0721316651776706,0.141591787200613,0.141591787200613,FALSE,-1.28362707080146,-1.80638762127456,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Rhodocyclaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",8.62695715673692e-06,8.62695715673692e-06,8.62695715673692e-06,0.000177605699783024,0.000177605699783024,TRUE,1.32491285968241,4.54892614675132,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Rikenellaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0777285768528423,0.0777285768528423,0.0777285768528423,0.149804166298205,0.149804166298205,FALSE,-0.431492134296659,-1.77173722493613,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Ruminococcaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.000444710278710985,0.000444710278710985,0.000444710278710985,0.00269367368819225,0.00269367368819225,TRUE,-0.527518411542973,-3.5622683337287,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_S24-7","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.492327946721797,0.492327946721797,0.492327946721797,0.603315171705323,0.603315171705323,FALSE,-0.51943784634089,-0.687682650135059,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_SHA-98","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.440629233072972,0.440629233072972,0.440629233072972,0.569593886655305,0.569593886655305,FALSE,-0.394316033941809,-0.77243577807659,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Sphingobacteriaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.449182346831219,0.449182346831219,0.449182346831219,0.577131257746779,0.577131257746779,FALSE,-0.410553343161012,-0.758041637711931,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_SR1","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.044740189780331,0.044740189780331,0.044740189780331,0.0948492023343016,0.0948492023343016,FALSE,1.5725790746625,2.01783614224383,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Streptophyta","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",1.87642471334278e-05,1.87642471334278e-05,1.87642471334278e-05,0.000306001568637438,0.000306001568637438,TRUE,2.36105853234707,4.36824447780972,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Thiobacterales","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0590623068209315,0.0590623068209315,0.0590623068209315,0.119249609962262,0.119249609962262,FALSE,3.30340490904872,1.89689875407302,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Thiohalorhabdales","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00454654940413933,0.00454654940413933,0.00454654940413933,0.0158011225193039,0.0158011225193039,TRUE,0.681820719759601,2.86497114221531,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Veillonellaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00125723565100847,0.00125723565100847,0.00125723565100847,0.00634699519691741,0.00634699519691741,TRUE,-2.1200185512274,-3.26496642822956,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_Weeksellaceae","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0120186141528166,0.0120186141528166,0.0120186141528166,0.0356330008237604,0.0356330008237604,TRUE,1.61132554665119,2.53118431756805,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Unclassified_YS2","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",3.40701966695638e-06,3.40701966695638e-06,3.40701966695638e-06,0.00010318402419925,0.00010318402419925,TRUE,-3.87498413474447,-4.75804098141028,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Varibaculum","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.938317845831907,0.938317845831907,0.938317845831907,0.965647491827011,0.965647491827011,FALSE,0.0779800314731258,0.0774667905851662,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Veillonella","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0881984613353308,0.0881984613353308,0.0881984613353308,0.166947087527591,0.166947087527591,FALSE,0.536167795963894,1.7120641344161,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","WAL_1855D","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.296635446453762,0.296635446453762,0.296635446453762,0.433701480332396,0.433701480332396,FALSE,-1.29706952532825,-1.04599073383062,"beta-binomial mean-model logit coefficient","",
"qiita_1939_pediatric_crohn","Zobellella","corncob","corncob","differential abundance","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00356136565300213,0.00356136565300213,0.00356136565300213,0.0130174054902837,0.0130174054902837,TRUE,1.24521833669419,2.94419715342416,"beta-binomial mean-model logit coefficient","",
