"dataset","dataset_label","replicate","scenario","taxon","observed_prevalence","prevalence_H","prevalence_Case","positive_samples_H","positive_samples_Case","total_count","dasra_retained","dasra_formed_structural_absence","dasra_regular_structural_absence","dasra_nonregular_structural_absence","dasra_formed_relative_abundance","dasra_formed_omnibus","dasra_both_components_formed","dasra_reason_structural_absence","dasra_reason_relative_abundance","dasra_warning_structural_absence","dasra_warning_relative_abundance"
"NHANESOral_2009_2010","NHANES Oral 2009-2010",74,"fourfold","Streptococcus",0.985,0.98,0.99,98,99,263745,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",74,"fourfold","Treponema_2",0.68,0.61,0.75,61,75,2798,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",74,"fourfold","Veillonella",0.975,0.97,0.98,97,98,50283,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Actinobacillus",0.575,0.57,0.58,57,58,3474,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Actinomyces",0.975,0.97,0.98,97,98,30288,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Aggregatibacter",0.635,0.66,0.61,66,61,4819,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Alloprevotella",0.935,0.94,0.93,94,93,22084,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Atopobium",0.92,0.93,0.91,93,91,5533,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Bergeyella",0.835,0.81,0.86,81,86,4405,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Campylobacter",0.955,0.96,0.95,96,95,4548,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Capnocytophaga",0.87,0.84,0.9,84,90,2317,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Corynebacterium",0.89,0.89,0.89,89,89,4576,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Fusobacterium",0.96,0.95,0.97,95,97,21479,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Gemella",0.98,0.98,0.98,98,98,46254,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Granulicatella",0.975,0.97,0.98,97,98,28441,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Haemophilus",0.965,0.96,0.97,96,97,49251,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Lactobacillus",0.435,0.42,0.45,42,45,2953,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Leptotrichia",0.955,0.95,0.96,95,96,14527,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Megasphaera",0.875,0.86,0.89,86,89,4274,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Neisseria",0.88,0.89,0.87,89,87,25461,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Oribacterium",0.92,0.92,0.92,92,92,2481,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Parvimonas",0.86,0.88,0.84,88,84,3587,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
"NHANESOral_2009_2010","NHANES Oral 2009-2010",75,"balanced","Peptostreptococcus",0.78,0.82,0.74,82,74,2762,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"ok","ok","",""
