"design","allocation_id","depth","target_library_size","median_library_size","taxon","target_set","method","component","available","reason","p_value","estimate","q_value","significant","d6300_comparison_cells"
"nonnull",10,"50",50,50,"Enterococcus_faecalis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0507558373790086,-1.38489786226877,0.0712386186558601,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Escherichia_coli","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0407916150877423,TRUE,"4;8;9;13"
"nonnull",10,"50",50,50,"Lactobacillus_fermentum","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0242915166872439,-1.62334265812402,0.0445344472599471,TRUE,"4;8;9;13"
"nonnull",10,"50",50,50,"Listeria_monocytogenes","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0518099044769891,-1.36513613561249,0.0712386186558601,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0242915166872439,-1.62334265812402,0.0445344472599471,TRUE,"4;8;9;13"
"nonnull",10,"50",50,50,"Salmonella_enterica","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0242915166872439,-1.62334265812402,0.0445344472599471,TRUE,"4;8;9;13"
"nonnull",10,"50",50,50,"Staphylococcus_aureus","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0407916150877423,TRUE,"4;8;9;13"
"nonnull",10,"50",50,50,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.305781064149624,0.718191868594577,0.305781064149624,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Imtechella_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.274039985586203,0.831657079572242,0.301443984144823,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Truepera_radiovictrix","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.143590261016725,1.16237421794742,0.17549920790933,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Bacillus_subtilis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.843141688177085,0.50037146793089,0.975116666141375,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Enterococcus_faecalis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.974371476208827,0.419699719751535,0.975116666141375,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Escherichia_coli","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.975116666141375,0.450830677466704,0.975116666141375,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Lactobacillus_fermentum","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.305918913749091,-0.123341452962205,0.895790993515422,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Listeria_monocytogenes","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.0808792662855495,-0.933027432313816,0.444835964570522,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.0100748687919497,-0.686099850937714,0.110823556711447,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Salmonella_enterica","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.346751512571822,0.0327083153960189,0.895790993515422,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Staphylococcus_aureus","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.570048814055268,0.127572248347534,0.895790993515422,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.695779584366659,0.633002215992819,0.956696928504156,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Imtechella_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.423494173101424,1.17971221683073,0.895790993515422,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Truepera_radiovictrix","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.553459310499175,0.938565280633987,0.895790993515422,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Bacillus_subtilis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0307075423706295,TRUE,"4;8;9;13"
"nonnull",10,"50",50,50,"Enterococcus_faecalis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.0461929209134678,,0.0658465703098481,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Escherichia_coli","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0307075423706295,TRUE,"4;8;9;13"
"nonnull",10,"50",50,50,"Lactobacillus_fermentum","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.0202865160770631,,0.0371919461412824,TRUE,"4;8;9;13"
"nonnull",10,"50",50,50,"Listeria_monocytogenes","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.0478884147707986,,0.0658465703098481,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.0202865160770631,,0.0371919461412824,TRUE,"4;8;9;13"
"nonnull",10,"50",50,50,"Salmonella_enterica","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.0202865160770631,,0.0371919461412824,TRUE,"4;8;9;13"
"nonnull",10,"50",50,50,"Staphylococcus_aureus","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0307075423706295,TRUE,"4;8;9;13"
"nonnull",10,"50",50,50,"Allobacillus_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.303831882086439,,0.303831882086439,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Imtechella_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.261980575562055,,0.28817863311826,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Truepera_radiovictrix","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.125743875007249,,0.153686958342194,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Bacillus_subtilis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.0101537442121686,,0.111691186333855,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Enterococcus_faecalis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999993,,0.999999999999996,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Escherichia_coli","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Lactobacillus_fermentum","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.767918030063707,,0.999999999999996,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Listeria_monocytogenes","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.291659379058962,,0.74207816919364,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Pseudomonas_aeruginosa","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.038701678689135,,0.212859232790242,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Salmonella_enterica","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Staphylococcus_aureus","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Allobacillus_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.522835996469502,,0.958532660194088,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Imtechella_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.337308258724382,,0.74207816919364,FALSE,"4;8;9;13"
"nonnull",10,"50",50,50,"Truepera_radiovictrix","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.16995127270763,,0.623154666594644,FALSE,"4;8;9;13"
"nonnull",11,"native",,21398,"Bacillus_subtilis","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.0124673707698401,2.49863198287614,0.0274282156936482,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Enterococcus_faecalis","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00378550926412456,2.89550340212078,0.0128637711977023,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Escherichia_coli","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.0287965329528744,2.18626076388197,0.0449291458082782,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Lactobacillus_fermentum","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.0278921929103129,2.19879934775636,0.0449291458082782,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Listeria_monocytogenes","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.0326757424060205,2.13604504509294,0.0449291458082782,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Pseudomonas_aeruginosa","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00131579221858825,3.21251293810084,0.0128637711977023,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Salmonella_enterica","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467773498098264,2.82842712475061,0.0128637711977023,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Staphylococcus_aureus","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00355931325375142,2.9147870429757,0.0128637711977023,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Allobacillus_halotolerans","Abundance targets","SACAT structural absence","structural absence",TRUE,"available",0.625516307253173,0.488047343490513,0.764519931087212,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Imtechella_halotolerans","Abundance targets","SACAT structural absence","structural absence",FALSE,"structural_absence_persistent_boundary",1,,1,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Truepera_radiovictrix","Abundance targets","SACAT structural absence","structural absence",FALSE,"structural_absence_persistent_boundary",1,,1,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Bacillus_subtilis","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.462776260790162,-0.300692738883972,0.670061720769486,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Enterococcus_faecalis","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.670061720769486,0.176261149045659,0.670061720769486,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Escherichia_coli","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.00625372275759785,-0.708142779365649,0.01919450716001,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Lactobacillus_fermentum","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.0989155164807495,-0.659793394141959,0.181345113548041,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Listeria_monocytogenes","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.60702433106562,-0.41647436454721,0.670061720769486,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Pseudomonas_aeruginosa","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.0828713028537694,0.860118951203003,0.181345113548041,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Salmonella_enterica","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.612646133676859,0.33659669162964,0.670061720769486,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Staphylococcus_aureus","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.542586345528089,0.413414262839026,0.670061720769486,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Allobacillus_halotolerans","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",6.23571467292871e-05,2.94035026013537,0.000685928614022158,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Imtechella_halotolerans","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.00396869690788112,2.7611869943373,0.01919450716001,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Truepera_radiovictrix","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.00697982078545819,2.41666413332319,0.01919450716001,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Bacillus_subtilis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0298462374846596,-1.59962528768025,0.0656617224662511,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Enterococcus_faecalis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.012064440861519,-1.8703053329395,0.0390511072937482,TRUE,"2;8;9;15"
"nonnull",11,"native",,21398,"Escherichia_coli","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0560087286600582,-1.40431624853283,0.0852177916023258,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Lactobacillus_fermentum","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0560087286600582,-1.40431624853283,0.0852177916023258,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Listeria_monocytogenes","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0619765757107824,-1.32233363963598,0.0852177916023258,FALSE,"2;8;9;15"
"nonnull",11,"native",,21398,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.00614809495962093,-2.10488794698157,0.0390511072937482,TRUE,"2;8;9;15"
