"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"gems_pediatric_diarrhea","Staphylococcus","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.987599726061199,0.987599726061199,0.987599726061199,1,1,FALSE,,0.0155420643239487,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Streptococcus","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.38578229184657,0.38578229184657,0.38578229184657,0.590019975765342,0.590019975765342,FALSE,,0.867291538204143,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Succinivibrio","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.0514832487432406,0.0514832487432406,0.0514832487432406,0.174595365303164,0.174595365303164,FALSE,,1.94742962924347,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Sutterella","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.563942888641678,0.563942888641678,0.563942888641678,0.727298588489378,0.727298588489378,FALSE,,0.57699491790419,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Turicibacter","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",6.91325854046442e-08,6.91325854046442e-08,6.91325854046442e-08,2.69617083078112e-06,2.69617083078112e-06,TRUE,,5.39341097397131,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Veillonella","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.170848323001347,0.170848323001347,0.170848323001347,0.360166734975813,0.360166734975813,FALSE,,1.3694830710937,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Weissella","DASRA structural absence","DASRA","structural absence","Control","MSD","age_z + country + group",TRUE,"Available",0.866811774262561,0.866811774262561,0.866811774262561,0.965875977035425,0.965875977035425,FALSE,,-0.167709560845891,"score z; positive values indicate greater structural absence in the comparison group",,
"gems_pediatric_diarrhea","Acidaminococcus","DASRA present-conditional abundance","DASRA","present-conditional abundance","Control","MSD","age_z + country + group",TRUE,"Available",0.909409644586691,0.909409644586691,0.909409644586691,0.933341477338972,0.933341477338972,FALSE,-0.0441596212136089,-0.113783215092349,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"gems_pediatric_diarrhea","Acidithiobacillus","DASRA present-conditional abundance","DASRA","present-conditional abundance","Control","MSD","age_z + country + group",TRUE,"Available",0.0644300454543021,0.0644300454543021,0.0644300454543021,0.143586958441016,0.143586958441016,FALSE,1.08102492269869,1.84919233284356,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"gems_pediatric_diarrhea","Acidovorax","DASRA present-conditional abundance","DASRA","present-conditional abundance","Control","MSD","age_z + country + group",TRUE,"Available",0.184269601164909,0.184269601164909,0.184269601164909,0.305809125337508,0.305809125337508,FALSE,-1.22188437079179,-1.32772309468489,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"gems_pediatric_diarrhea","Acinetobacter","DASRA present-conditional abundance","DASRA","present-conditional abundance","Control","MSD","age_z + country + group",TRUE,"Available",0.00039050424703677,0.00039050424703677,0.00039050424703677,0.00217566651920486,0.00217566651920486,TRUE,0.923821554696313,3.54641935318492,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"gems_pediatric_diarrhea","Actinobacillus","DASRA present-conditional abundance","DASRA","present-conditional abundance","Control","MSD","age_z + country + group",TRUE,"Available",0.014671272517265,0.014671272517265,0.014671272517265,0.0476816356811113,0.0476816356811113,TRUE,2.93912484083711,2.44039346690556,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"gems_pediatric_diarrhea","Actinomyces","DASRA present-conditional abundance","DASRA","present-conditional abundance","Control","MSD","age_z + country + group",TRUE,"Available",0.0728793521328285,0.0728793521328285,0.0728793521328285,0.153637553144882,0.153637553144882,FALSE,0.613209182285976,1.7935855030046,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"gems_pediatric_diarrhea","Akkermansia","DASRA present-conditional abundance","DASRA","present-conditional abundance","Control","MSD","age_z + country + group",TRUE,"Available",0.468271247702422,0.468271247702422,0.468271247702422,0.589115440657886,0.589115440657886,FALSE,0.590126771787689,0.725294714350475,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"gems_pediatric_diarrhea","Alicyclobacillus","DASRA present-conditional abundance","DASRA","present-conditional abundance","Control","MSD","age_z + country + group",TRUE,"Available",0.000739661295782486,0.000739661295782486,0.000739661295782486,0.00360584881693962,0.00360584881693962,TRUE,3.24398568301449,3.37443965994369,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"gems_pediatric_diarrhea","Alistipes","DASRA present-conditional abundance","DASRA","present-conditional abundance","Control","MSD","age_z + country + group",TRUE,"Available",0.433727278922681,0.433727278922681,0.433727278922681,0.585775463306265,0.585775463306265,FALSE,-0.391540174176281,-0.782829436676379,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"gems_pediatric_diarrhea","Allisonella","DASRA present-conditional abundance","DASRA","present-conditional abundance","Control","MSD","age_z + country + group",TRUE,"Available",0.882728122174808,0.882728122174808,0.882728122174808,0.933341477338972,0.933341477338972,FALSE,-0.0679086434518072,-0.147511729538107,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"gems_pediatric_diarrhea","Anaerostipes","DASRA present-conditional abundance","DASRA","present-conditional abundance","Control","MSD","age_z + country + group",TRUE,"Available",0.255514818146039,0.255514818146039,0.255514818146039,0.383272227219058,0.383272227219058,FALSE,-0.511602684914322,-1.13705613867481,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
"gems_pediatric_diarrhea","Anaerovibrio","DASRA present-conditional abundance","DASRA","present-conditional abundance","Control","MSD","age_z + country + group",TRUE,"Available",0.62283134784805,0.62283134784805,0.62283134784805,0.725087240778327,0.725087240778327,FALSE,-0.41541033963441,-0.491841568597859,"comparison-minus-reference present-conditional log-relative abundance contrast against the shared compositional background",,
