"replication","setting_id","max_probability_sum_error_before_adjustment","max_inactive_tested_probability_error","minimum_other_probability","reservoir_fraction_min","reservoir_fraction_max","minimum_positive_control","minimum_positive_case"
13,"ABUND_BALANCED",1.11022302462516e-15,0,0.00337751846006015,0.0010065798845788,0.991591932340963,28,33
13,"ABUND_FOURFOLD",1.11022302462516e-15,0,0.00337751846006015,0.0010065798845788,0.991591932340963,24,33
13,"JOINT_BALANCED",1.11022302462516e-15,0,0.0023460605138588,0.0010065798845788,0.991591932340963,27,30
13,"JOINT_FOURFOLD",1.11022302462516e-15,0,0.0023460605138588,0.0010065798845788,0.991591932340963,23,32
13,"ABUND40_SAME_BALANCED",1.33226762955019e-15,0,0.00400004787050905,0.0010065798845788,0.991591932340963,29,26
13,"ABUND60_SAME_BALANCED",1.33226762955019e-15,0,0.00391156557117526,0.0010065798845788,0.991591932340963,28,27
14,"NULL_BALANCED",1.11022302462516e-15,0,0.000502667627282769,0.000502667627282769,0.972231109185416,29,26
14,"NULL_FOURFOLD",1.11022302462516e-15,0,0.000502667627282769,0.000502667627282769,0.972231109185416,21,27
14,"STRUCT_BALANCED",1.11022302462516e-15,0,0.0007989965199483,0.000502667627282769,0.972231109185416,30,16
14,"STRUCT_FOURFOLD",1.11022302462516e-15,0,0.0007989965199483,0.000502667627282769,0.972231109185416,22,18
14,"ABUND_BALANCED",1.11022302462516e-15,0,0.000779171043474301,0.000502667627282769,0.972231109185416,29,25
14,"ABUND_FOURFOLD",1.11022302462516e-15,0,0.000779171043474301,0.000502667627282769,0.972231109185416,21,24
14,"JOINT_BALANCED",1.11022302462516e-15,0,0.000792622746694709,0.000502667627282769,0.972231109185416,28,11
14,"JOINT_FOURFOLD",1.11022302462516e-15,0,0.000792622746694709,0.000502667627282769,0.972231109185416,22,13
14,"ABUND40_SAME_BALANCED",1.11022302462516e-15,0,0.00123536230155873,0.000502667627282769,0.972231109185416,29,23
14,"ABUND60_SAME_BALANCED",9.99200722162641e-16,0,0.0190003046346974,0.000502667627282769,0.972231109185416,29,25
15,"NULL_BALANCED",1.11022302462516e-15,0,0.000361490511809188,0.000361490511809188,0.974661404381016,28,16
15,"NULL_FOURFOLD",1.11022302462516e-15,0,0.000361490511809188,0.000361490511809188,0.974661404381016,25,17
15,"STRUCT_BALANCED",1.33226762955019e-15,0,0.000623607061156746,0.000361490511809188,0.974661404381016,30,17
15,"STRUCT_FOURFOLD",1.33226762955019e-15,0,0.000623607061156746,0.000361490511809188,0.974661404381016,26,18
15,"ABUND_BALANCED",1.33226762955019e-15,0,0.000623607061156746,0.000361490511809188,0.974661404381016,30,16
15,"ABUND_FOURFOLD",1.33226762955019e-15,0,0.000623607061156746,0.000361490511809188,0.974661404381016,25,20
15,"JOINT_BALANCED",1.33226762955019e-15,0,0.000623607061156746,0.000361490511809188,0.974661404381016,30,16
15,"JOINT_FOURFOLD",1.33226762955019e-15,0,0.000623607061156746,0.000361490511809188,0.974661404381016,23,19
15,"ABUND40_SAME_BALANCED",1.33226762955019e-15,0,0.000627075428063605,0.000361490511809188,0.974661404381016,30,30
15,"ABUND60_SAME_BALANCED",1.22124532708767e-15,0,0.000640284684558053,0.000361490511809188,0.974661404381016,27,30
16,"NULL_BALANCED",1.33226762955019e-15,0,0.00152831040734415,0.00152831040734415,0.982399060391134,28,34
16,"NULL_FOURFOLD",1.33226762955019e-15,0,0.00152831040734415,0.00152831040734415,0.982399060391134,22,33
16,"STRUCT_BALANCED",1.11022302462516e-15,0,0.00143058434054645,0.00152831040734415,0.982399060391134,28,31
16,"STRUCT_FOURFOLD",1.11022302462516e-15,0,0.00143058434054645,0.00152831040734415,0.982399060391134,21,36
