"setting_id","scenario","depth_design","method","component","multiplicity","metric","n_replications","estimate","mcse","ci95_lower","ci95_upper"
"JOINT_BALANCED","joint","BALANCED","DASRA","structural_absence","BH","power",100,0.061,0.0103372426622667,0.0407393766825064,0.0812606233174936
"JOINT_BALANCED","joint","BALANCED","edgeR","general_abundance","BH","power",100,0.144,0.0130515682714161,0.118419396246259,0.169580603753741
"JOINT_BALANCED","joint","BALANCED","DESeq2","general_abundance","BH","power",100,0.3,0.0163299316185545,0.267993922157631,0.332006077842369
"JOINT_BALANCED","joint","BALANCED","corncob","general_abundance","BH","power",100,0.113,0.0103137644618121,0.0927853931098192,0.133214606890181
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","detected_log_abundance","BH","power",100,0.003,0.00171446607997765,0,0.00636029176947176
"JOINT_BALANCED","joint","BALANCED","metagenomeSeq","general_abundance","BH","power",100,0.339,0.0174016718110123,0.30489334997963,0.37310665002037
"JOINT_BALANCED","joint","BALANCED","DASRA","present_conditional_abundance","BH","power",100,0.008,0.00307482445914322,0.00197345480129643,0.0140265451987036
"JOINT_BALANCED","joint","BALANCED","LinDA","general_abundance","BH","power",100,0.307,0.0188162298309333,0.270120867206542,0.343879132793457
"JOINT_BALANCED","joint","BALANCED","ZINQ","detected_quantile_abundance","BH","power",100,0.002,0.0014070529413629,0,0.00475777308941243
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","observed_prevalence","BH","power",100,0.222,0.0176715259183475,0.187364445648173,0.256635554351827
"JOINT_BALANCED","joint","BALANCED","ANCOM-BC2","general_abundance","BH","power",100,0,0,0,0
"JOINT_BALANCED","joint","BALANCED","ZINQ","observed_prevalence","BH","power",100,0.242,0.0190257666857291,0.204710182517709,0.279289817482291
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","structural_absence","BH","power",100,0.039,0.00665073854788498,0.0259647919755532,0.0520352080244468
"JOINT_FOURFOLD","joint","FOURFOLD","edgeR","general_abundance","BH","power",100,0.176,0.0140072131490179,0.148546366704149,0.203453633295851
"JOINT_FOURFOLD","joint","FOURFOLD","DESeq2","general_abundance","BH","power",100,0.417,0.01491084616423,0.387775278539092,0.446224721460908
"JOINT_FOURFOLD","joint","FOURFOLD","corncob","general_abundance","BH","power",100,0.116,0.0116098182064957,0.0932451744482111,0.138754825551789
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","detected_log_abundance","BH","power",100,0.000999999999999999,0.000999999999999999,0,0.00295996398454005
"JOINT_FOURFOLD","joint","FOURFOLD","metagenomeSeq","general_abundance","BH","power",100,0.471,0.0189787228019148,0.433802386835678,0.508197613164322
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","present_conditional_abundance","BH","power",100,0.01,0.00301511344577764,0.00409048623697337,0.0159095137630266
"JOINT_FOURFOLD","joint","FOURFOLD","LinDA","general_abundance","BH","power",100,0.572,0.0178704654487099,0.536974531333561,0.607025468666439
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","detected_quantile_abundance","BH","power",100,0.002,0.0014070529413629,0,0.00475777308941243
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","observed_prevalence","BH","power",100,0.015,0.00385992097056273,0.00743469391452616,0.0225653060854738
"JOINT_FOURFOLD","joint","FOURFOLD","ANCOM-BC2","general_abundance","BH","power",100,0.013,0.00441645225322889,0.00434391264423061,0.0216560873557694
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","observed_prevalence","BH","power",100,0.018,0.0041145221993924,0.00993568467560036,0.0260643153243996
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","edgeR","general_abundance","BH","power",100,0.1025,0.00697669279990472,0.0888259333809868,0.116174066619013
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DESeq2","general_abundance","BH","power",100,0.1535,0.00975080934221785,0.134388764869136,0.172611235130864
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","corncob","general_abundance","BH","power",100,0.052,0.00643224201765896,0.0393930373055432,0.0646069626944568
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","detected_log_abundance","BH","power",100,5e-04,0.000499999999999999,0,0.00147998199227002
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","metagenomeSeq","general_abundance","BH","power",100,0.0655,0.00751076668267735,0.050779167805669,0.080220832194331
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","present_conditional_abundance","BH","power",100,0.002,0.000984731927834662,6.99608870173662e-05,0.00393003911298263
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","LinDA","general_abundance","BH","power",100,0.014,0.00333938843974689,0.00745491892770669,0.0205450810722933
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","detected_quantile_abundance","BH","power",100,0.0025,0.00109521456778795,0.000353418891792015,0.00464658110820798
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","observed_prevalence","BH","power",100,0.0055,0.00186609839834968,0.00184251434762675,0.00915748565237325
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ANCOM-BC2","general_abundance","BH","power",100,0,0,0,0
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","observed_prevalence","BH","power",100,0.008,0.00307482445914323,0.00197345480129643,0.0140265451987036
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","edgeR","general_abundance","BH","power",100,0.113666666666667,0.00696463730853992,0.100016228376544,0.127317104956789
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DESeq2","general_abundance","BH","power",100,0.149333333333333,0.00719271360951223,0.135235873707578,0.163430792959088
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","corncob","general_abundance","BH","power",100,0.049,0.00513466247168127,0.0389362464827353,0.0590637535172647
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","detected_log_abundance","BH","power",100,0,0,0,0
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","metagenomeSeq","general_abundance","BH","power",100,0.0436666666666667,0.00496214627181582,0.033941038687888,0.0533922946454454
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","present_conditional_abundance","BH","power",100,0,0,0,0
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","LinDA","general_abundance","BH","power",100,0.0103333333333333,0.00235440223337968,0.0057187897507885,0.0149478769158782
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","detected_quantile_abundance","BH","power",100,0.003,0.00106941984754608,0.000903975614457368,0.00509602438554263
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","observed_prevalence","BH","power",100,0.00966666666666667,0.00228669110921354,0.00518483444884019,0.0141484988844931
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ANCOM-BC2","general_abundance","BH","power",100,0,0,0,0
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","observed_prevalence","BH","power",100,0.0106666666666667,0.0023632046571135,0.00603487065062689,0.0152984626827064
"STRUCT_BALANCED","structural_only","BALANCED","DASRA","structural_absence","BY","power",100,0.013,0.00366666666666667,0.0058134653900198,0.0201865346099802
"STRUCT_BALANCED","structural_only","BALANCED","MaAsLin 3","observed_prevalence","BY","power",100,0.028,0.00636911740868832,0.0155167592656638,0.0404832407343362
"STRUCT_BALANCED","structural_only","BALANCED","ZINQ","observed_prevalence","BY","power",100,0.038,0.00678381913233262,0.0247039588229943,0.0512960411770057
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","structural_absence","BY","power",100,0.016,0.0041971611377408,0.00777371533271688,0.0242262846672831
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","observed_prevalence","BY","power",100,0.000999999999999999,0.000999999999999998,0,0.00295996398454005
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","observed_prevalence","BY","power",100,0.004,0.00196946385566932,0.000139921774034732,0.00786007822596526
"ABUND_BALANCED","abundance_only","BALANCED","edgeR","general_abundance","BY","power",100,0.055,0.0079613967608604,0.0393959490820798,0.0706040509179202
"ABUND_BALANCED","abundance_only","BALANCED","DESeq2","general_abundance","BY","power",100,0.09,0.00915633026044735,0.0720539224589689,0.107946077541031
"ABUND_BALANCED","abundance_only","BALANCED","corncob","general_abundance","BY","power",100,0.015,0.00411329453348431,0.00693809085656526,0.0230619091434347
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","detected_log_abundance","BY","power",100,0,0,0,0
"ABUND_BALANCED","abundance_only","BALANCED","metagenomeSeq","general_abundance","BY","power",100,0.06,0.00791367567103067,0.0444894806994491,0.0755105193005509
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","present_conditional_abundance","BY","power",100,0,0,0,0
"ABUND_BALANCED","abundance_only","BALANCED","LinDA","general_abundance","BY","power",100,0.011,0.00373219679669936,0.00368502869525351,0.0183149713047465
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","detected_quantile_abundance","BY","power",100,0.002,0.0014070529413629,0,0.00475777308941243
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","observed_prevalence","BY","power",100,0,0,0,0
"ABUND_BALANCED","abundance_only","BALANCED","ANCOM-BC2","general_abundance","BY","power",100,0,0,0,0
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","observed_prevalence","BY","power",100,0,0,0,0
"ABUND_FOURFOLD","abundance_only","FOURFOLD","edgeR","general_abundance","BY","power",100,0.082,0.00891939210683977,0.0645183127066032,0.0994816872933968
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DESeq2","general_abundance","BY","power",100,0.194,0.0141292732876239,0.166307133228533,0.221692866771467
"ABUND_FOURFOLD","abundance_only","FOURFOLD","corncob","general_abundance","BY","power",100,0.012,0.00383497988352882,0.0044835775468479,0.0195164224531521
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","detected_log_abundance","BY","power",100,0,0,0,0
"ABUND_FOURFOLD","abundance_only","FOURFOLD","metagenomeSeq","general_abundance","BY","power",100,0.251,0.0161742406500602,0.219299070848598,0.282700929151402
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","present_conditional_abundance","BY","power",100,0.004,0.00196946385566932,0.000139921774034736,0.00786007822596526
"ABUND_FOURFOLD","abundance_only","FOURFOLD","LinDA","general_abundance","BY","power",100,0.079,0.00967084549174749,0.0600454911361234,0.0979545088638766
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","detected_quantile_abundance","BY","power",100,0,0,0,0
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","observed_prevalence","BY","power",100,0,0,0,0
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ANCOM-BC2","general_abundance","BY","power",100,0,0,0,0
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","observed_prevalence","BY","power",100,0,0,0,0
"JOINT_BALANCED","joint","BALANCED","DASRA","structural_absence","BY","power",100,0.019,0.00394277244403663,0.0112723080104512,0.0267276919895487
"JOINT_BALANCED","joint","BALANCED","edgeR","general_abundance","BY","power",100,0.086,0.0105428418916113,0.0653364095977416,0.106663590402258
"JOINT_BALANCED","joint","BALANCED","DESeq2","general_abundance","BY","power",100,0.18,0.0148392055111458,0.150915691638966,0.209084308361034
"JOINT_BALANCED","joint","BALANCED","corncob","general_abundance","BY","power",100,0.051,0.00745288229783985,0.0363926191152178,0.0656073808847822
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","detected_log_abundance","BY","power",100,0,0,0,0
"JOINT_BALANCED","joint","BALANCED","metagenomeSeq","general_abundance","BY","power",100,0.232,0.0148989864749183,0.202798523103011,0.261201476896989
"JOINT_BALANCED","joint","BALANCED","DASRA","present_conditional_abundance","BY","power",100,0.004,0.00242878362539563,0,0.00876032843201604
"JOINT_BALANCED","joint","BALANCED","LinDA","general_abundance","BY","power",100,0.157,0.0143022919686166,0.128968022845135,0.185031977154865
"JOINT_BALANCED","joint","BALANCED","ZINQ","detected_quantile_abundance","BY","power",100,0.000999999999999999,0.000999999999999998,0,0.00295996398454005
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","observed_prevalence","BY","power",100,0.104,0.0122202018532156,0.0800488444838879,0.127951155516112
"JOINT_BALANCED","joint","BALANCED","ANCOM-BC2","general_abundance","BY","power",100,0,0,0,0
"JOINT_BALANCED","joint","BALANCED","ZINQ","observed_prevalence","BY","power",100,0.118,0.0127429917360029,0.0930241951421428,0.142975804857857
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","structural_absence","BY","power",100,0.012,0.00408989886516436,0.00398394552386661,0.0200160544761334
"JOINT_FOURFOLD","joint","FOURFOLD","edgeR","general_abundance","BY","power",100,0.115,0.0117529278535739,0.0919646846940975,0.138035315305902
"JOINT_FOURFOLD","joint","FOURFOLD","DESeq2","general_abundance","BY","power",100,0.301,0.0141774468787578,0.273212714724905,0.328787285275095
"JOINT_FOURFOLD","joint","FOURFOLD","corncob","general_abundance","BY","power",100,0.053,0.00731057073315377,0.038671544656586,0.067328455343414
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","detected_log_abundance","BY","power",100,0,0,0,0
"JOINT_FOURFOLD","joint","FOURFOLD","metagenomeSeq","general_abundance","BY","power",100,0.366,0.0175361099310865,0.331629856106135,0.400370143893865
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","present_conditional_abundance","BY","power",100,0.003,0.00171446607997765,0,0.00636029176947176
"JOINT_FOURFOLD","joint","FOURFOLD","LinDA","general_abundance","BY","power",100,0.404,0.0169919767162997,0.370696337609909,0.437303662390091
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","detected_quantile_abundance","BY","power",100,0,0,0,0
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","observed_prevalence","BY","power",100,0.003,0.00171446607997765,0,0.00636029176947176
"JOINT_FOURFOLD","joint","FOURFOLD","ANCOM-BC2","general_abundance","BY","power",100,0.00899999999999999,0.00350900716914789,0.00212247232697728,0.0158775276730227
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","observed_prevalence","BY","power",100,0.006,0.00238683256575942,0.0013218941339842,0.0106781058660158
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","edgeR","general_abundance","BY","power",100,0.058,0.00490927796126988,0.0483779920058148,0.0676220079941852
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DESeq2","general_abundance","BY","power",100,0.0815,0.00634269642816034,0.0690685434359349,0.0939314565640651
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","corncob","general_abundance","BY","power",100,0.0185,0.00345643887505185,0.0117255042901342,0.0252744957098658
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","detected_log_abundance","BY","power",100,0,0,0,0
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","metagenomeSeq","general_abundance","BY","power",100,0.026,0.0047396884353981,0.0167103813686787,0.0352896186313213
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","present_conditional_abundance","BY","power",100,0.000999999999999999,0.000703526470681449,0,0.00237888654470621
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","LinDA","general_abundance","BY","power",100,0.007,0.00235916437868508,0.00237612278416743,0.0116238772158326
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","detected_quantile_abundance","BY","power",100,0,0,0,0
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","observed_prevalence","BY","power",100,0.0015,0.000857233039988826,0,0.00318014588473588
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ANCOM-BC2","general_abundance","BY","power",100,0,0,0,0
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","observed_prevalence","BY","power",100,0.0015,0.000857233039988826,0,0.00318014588473588
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","edgeR","general_abundance","BY","power",100,0.0673333333333333,0.00480786859730315,0.057910084040218,0.0767565826264486
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DESeq2","general_abundance","BY","power",100,0.085,0.00561333589257522,0.0739980638174266,0.0960019361825734
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","corncob","general_abundance","BY","power",100,0.0203333333333333,0.00279870901776256,0.0148479644553112,0.0258187022113554
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","detected_log_abundance","BY","power",100,0,0,0,0
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","metagenomeSeq","general_abundance","BY","power",100,0.0163333333333333,0.00239223397464588,0.0116446409004343,0.0210220257662324
