samples_per_group,signal_taxa_percent,covariate_structure,target_abundance_difference,method,measure,replications,estimate,monte_carlo_sd,monte_carlo_se,interval_lower,interval_upper
80,20,Unconfounded,1.2,corncob,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,20,Unconfounded,1.2,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,20,Unconfounded,1.2,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,20,Unconfounded,1.2,SACAT,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,20,Unconfounded,1.2,LinDA,Power after Benjamini-Hochberg adjustment,100,0.968,0.0566399223876658,0.00566399223876658,0.956898575212018,0.979101424787982
80,20,Unconfounded,1.2,ZINQ,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,20,Unconfounded,1.2,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.421,0.223061797842135,0.0223061797842135,0.377279887622941,0.464720112377059
80,20,Unconfounded,1.4,edgeR,Power after Benjamini-Hochberg adjustment,100,0.729,0.0879566008686309,0.00879566008686309,0.711760506229748,0.746239493770252
80,20,Unconfounded,1.4,DESeq2,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,20,Unconfounded,1.4,corncob,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,20,Unconfounded,1.4,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,20,Unconfounded,1.4,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,20,Unconfounded,1.4,SACAT,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,20,Unconfounded,1.4,LinDA,Power after Benjamini-Hochberg adjustment,100,0.996,0.0196946385566932,0.00196946385566932,0.992139850842888,0.999860149157112
80,20,Unconfounded,1.4,ZINQ,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
80,20,Unconfounded,1.4,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.718,0.166593923519243,0.0166593923519243,0.685347590990228,0.750652409009772
120,20,Unconfounded,0.1,edgeR,Power after Benjamini-Hochberg adjustment,100,0.001,0.01,0.001,0,0.00296
120,20,Unconfounded,0.1,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.003,0.0171446607997765,0.00171446607997765,0,0.0063603535167562
120,20,Unconfounded,0.1,corncob,Power after Benjamini-Hochberg adjustment,100,0.009,0.0320825954263823,0.00320825954263823,0.00271181129642906,0.0152881887035709
120,20,Unconfounded,0.1,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.01,0.0333333333333333,0.00333333333333333,0.00346666666666667,0.0165333333333333
120,20,Unconfounded,0.1,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.028,0.0636911740868832,0.00636911740868832,0.0155165298789709,0.0404834701210291
120,20,Unconfounded,0.1,SACAT,Power after Benjamini-Hochberg adjustment,100,0.014,0.0402517331328978,0.00402517331328978,0.00611066030595204,0.021889339694048
120,20,Unconfounded,0.1,LinDA,Power after Benjamini-Hochberg adjustment,100,0.006,0.0277797979063414,0.00277797979063414,0.00055515961035708,0.0114448403896429
120,20,Unconfounded,0.1,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.007,0.0325824517434794,0.00325824517434794,0.000613839458278045,0.013386160541722
120,20,Unconfounded,0.1,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
120,20,Unconfounded,0.2,edgeR,Power after Benjamini-Hochberg adjustment,100,0.011,0.034509550720186,0.0034509550720186,0.00423612805884354,0.0177638719411565
120,20,Unconfounded,0.2,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.026,0.0543464382782842,0.00543464382782842,0.0153480980974563,0.0366519019025437
120,20,Unconfounded,0.2,corncob,Power after Benjamini-Hochberg adjustment,100,0.08,0.115470053837925,0.0115470053837925,0.0573678694477667,0.102632130552233
120,20,Unconfounded,0.2,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.073,0.0972916058334765,0.00972916058334765,0.0539308452566386,0.0920691547433614
120,20,Unconfounded,0.2,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.18,0.171151772684157,0.0171151772684157,0.146454252553905,0.213545747446095
120,20,Unconfounded,0.2,SACAT,Power after Benjamini-Hochberg adjustment,100,0.125,0.135120597088585,0.0135120597088585,0.0985163629706373,0.151483637029363
120,20,Unconfounded,0.2,LinDA,Power after Benjamini-Hochberg adjustment,100,0.021,0.0477683805651624,0.00477683805651624,0.0116373974092282,0.0303626025907718
120,20,Unconfounded,0.2,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.073,0.109963262919573,0.0109963262919573,0.0514472004677637,0.0945527995322364
120,20,Unconfounded,0.2,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
120,20,Unconfounded,0.3,edgeR,Power after Benjamini-Hochberg adjustment,100,0.062,0.097213708140905,0.0097213708140905,0.0429461132043826,0.0810538867956174
120,20,Unconfounded,0.3,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.142,0.150541111536438,0.0150541111536438,0.112493942138858,0.171506057861142
120,20,Unconfounded,0.3,corncob,Power after Benjamini-Hochberg adjustment,100,0.316,0.180190695843839,0.0180190695843839,0.280682623614608,0.351317376385392
120,20,Unconfounded,0.3,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.351,0.183399437118421,0.0183399437118421,0.31505371032479,0.38694628967521
120,20,Unconfounded,0.3,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.585,0.19917760208346,0.019917760208346,0.545961189991642,0.624038810008358
120,20,Unconfounded,0.3,SACAT,Power after Benjamini-Hochberg adjustment,100,0.475,0.19816073467687,0.019816073467687,0.436160496003334,0.513839503996667
120,20,Unconfounded,0.3,LinDA,Power after Benjamini-Hochberg adjustment,100,0.061,0.0815196574174263,0.00815196574174263,0.0450221471461845,0.0769778528538156
120,20,Unconfounded,0.3,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.287,0.177897371390009,0.0177897371390009,0.252132115207558,0.321867884792442
120,20,Unconfounded,0.3,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
120,20,Unconfounded,0.4,edgeR,Power after Benjamini-Hochberg adjustment,100,0.251,0.187215103422494,0.0187215103422494,0.214305839729191,0.287694160270809
120,20,Unconfounded,0.4,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.494,0.183578348671651,0.0183578348671651,0.458018643660357,0.529981356339644
120,20,Unconfounded,0.4,corncob,Power after Benjamini-Hochberg adjustment,100,0.708,0.153530834595912,0.0153530834595912,0.677907956419201,0.738092043580799
120,20,Unconfounded,0.4,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.74,0.160806050441474,0.0160806050441474,0.708482014113471,0.771517985886529
120,20,Unconfounded,0.4,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.902,0.0994733607301447,0.00994733607301447,0.882503221296892,0.921496778703108
120,20,Unconfounded,0.4,SACAT,Power after Benjamini-Hochberg adjustment,100,0.839,0.127044889863402,0.0127044889863402,0.814099201586773,0.863900798413227
120,20,Unconfounded,0.4,LinDA,Power after Benjamini-Hochberg adjustment,100,0.179,0.145848267633583,0.0145848267633583,0.150413739543818,0.207586260456182
120,20,Unconfounded,0.4,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.68,0.189096736506942,0.0189096736506942,0.642937039644639,0.717062960355361
120,20,Unconfounded,0.4,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.002,0.014070529413629,0.0014070529413629,0,0.00475782376507128
120,20,Unconfounded,0.5,edgeR,Power after Benjamini-Hochberg adjustment,100,0.562,0.158133047166178,0.0158133047166178,0.531005922755429,0.592994077244571
120,20,Unconfounded,0.5,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.795,0.134370962471643,0.0134370962471643,0.768663291355558,0.821336708644442
120,20,Unconfounded,0.5,corncob,Power after Benjamini-Hochberg adjustment,100,0.907,0.0901793947214287,0.00901793947214287,0.8893248386346,0.9246751613654
120,20,Unconfounded,0.5,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.931,0.0812714618119454,0.00812714618119454,0.915070793484859,0.946929206515141
120,20,Unconfounded,0.5,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.986,0.0449915817041636,0.00449915817041636,0.977181649985984,0.994818350014016
120,20,Unconfounded,0.5,SACAT,Power after Benjamini-Hochberg adjustment,100,0.972,0.0569954809479212,0.00569954809479212,0.960828885734207,0.983171114265792
120,20,Unconfounded,0.5,LinDA,Power after Benjamini-Hochberg adjustment,100,0.375,0.195595438999931,0.0195595438999931,0.336663293956014,0.413336706043986
120,20,Unconfounded,0.5,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.901,0.103957061843199,0.0103957061843199,0.880624415878733,0.921375584121267
120,20,Unconfounded,0.5,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.001,0.01,0.001,0,0.00296
120,20,Unconfounded,0.6,edgeR,Power after Benjamini-Hochberg adjustment,100,0.721,0.120012625598436,0.0120012625598436,0.697477525382707,0.744522474617293
120,20,Unconfounded,0.6,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.947,0.0731057073315377,0.00731057073315377,0.932671281363019,0.961328718636981
120,20,Unconfounded,0.6,corncob,Power after Benjamini-Hochberg adjustment,100,0.981,0.0464823198711732,0.00464823198711732,0.97188946530525,0.99011053469475
120,20,Unconfounded,0.6,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.987,0.0366666666666667,0.00366666666666667,0.979813333333333,0.994186666666667
120,20,Unconfounded,0.6,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.998,0.014070529413629,0.0014070529413629,0.995242176234929,1
120,20,Unconfounded,0.6,SACAT,Power after Benjamini-Hochberg adjustment,100,0.995,0.021904291355759,0.0021904291355759,0.990706758894271,0.999293241105729
120,20,Unconfounded,0.6,LinDA,Power after Benjamini-Hochberg adjustment,100,0.602,0.171729173674449,0.0171729173674449,0.568341081959808,0.635658918040192
120,20,Unconfounded,0.6,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.981,0.0486068540704525,0.00486068540704525,0.971473056602191,0.990526943397809
120,20,Unconfounded,0.6,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.011,0.031446603773522,0.0031446603773522,0.00483646566038969,0.0171635343396103
120,20,Unconfounded,0.75,edgeR,Power after Benjamini-Hochberg adjustment,100,0.78,0.0816496580927726,0.00816496580927726,0.763996667013817,0.796003332986183
120,20,Unconfounded,0.75,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.995,0.021904291355759,0.0021904291355759,0.990706758894271,0.999293241105729
120,20,Unconfounded,0.75,corncob,Power after Benjamini-Hochberg adjustment,100,0.999,0.01,0.001,0.99704,1
120,20,Unconfounded,0.75,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.999,0.01,0.001,0.99704,1
120,20,Unconfounded,0.75,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,0.75,SACAT,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,0.75,LinDA,Power after Benjamini-Hochberg adjustment,100,0.835,0.119235782033632,0.0119235782033632,0.811629786721408,0.858370213278592
120,20,Unconfounded,0.75,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.999,0.01,0.001,0.99704,1
120,20,Unconfounded,0.75,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.066,0.103689513218624,0.0103689513218624,0.0456768554091497,0.0863231445908503
120,20,Unconfounded,0.9,edgeR,Power after Benjamini-Hochberg adjustment,100,0.783,0.0804720919061856,0.00804720919061856,0.767227469986388,0.798772530013612
120,20,Unconfounded,0.9,DESeq2,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,0.9,corncob,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,0.9,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,0.9,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,0.9,SACAT,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,0.9,LinDA,Power after Benjamini-Hochberg adjustment,100,0.946,0.0673000217629454,0.00673000217629454,0.932809195734463,0.959190804265537
120,20,Unconfounded,0.9,ZINQ,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,0.9,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.248,0.197703992592129,0.0197703992592129,0.209250017451943,0.286749982548057
120,20,Unconfounded,1.05,edgeR,Power after Benjamini-Hochberg adjustment,100,0.781,0.0837203135988567,0.00837203135988567,0.764590818534624,0.797409181465376
120,20,Unconfounded,1.05,DESeq2,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.05,corncob,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.05,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.05,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.05,SACAT,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.05,LinDA,Power after Benjamini-Hochberg adjustment,100,0.984,0.041971611377408,0.0041971611377408,0.975773564170028,0.992226435829972
120,20,Unconfounded,1.05,ZINQ,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.05,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.557,0.201135664553941,0.0201135664553941,0.517577409747428,0.596422590252573
120,20,Unconfounded,1.2,edgeR,Power after Benjamini-Hochberg adjustment,100,0.764,0.0797977240757954,0.00797977240757954,0.748359646081144,0.779640353918856
120,20,Unconfounded,1.2,DESeq2,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.2,corncob,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.2,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.2,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.2,SACAT,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.2,LinDA,Power after Benjamini-Hochberg adjustment,100,0.99,0.0362371537669739,0.00362371537669739,0.982897517861673,0.997102482138327
120,20,Unconfounded,1.2,ZINQ,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.2,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.772,0.152474538361278,0.0152474538361278,0.74211499048119,0.801885009518811
120,20,Unconfounded,1.4,edgeR,Power after Benjamini-Hochberg adjustment,100,0.757,0.0794615719334913,0.00794615719334913,0.741425531901036,0.772574468098964
120,20,Unconfounded,1.4,DESeq2,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.4,corncob,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.4,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.4,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.4,SACAT,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.4,LinDA,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.4,ZINQ,Power after Benjamini-Hochberg adjustment,100,1,0,0,1,1
120,20,Unconfounded,1.4,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0.913,0.10015644328406,0.010015644328406,0.893369337116324,0.932630662883676
60,20,Confounded,0.1,edgeR,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
60,20,Confounded,0.1,DESeq2,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
60,20,Confounded,0.1,corncob,Power after Benjamini-Hochberg adjustment,100,0.003,0.0171446607997765,0.00171446607997765,0,0.0063603535167562
60,20,Confounded,0.1,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.006,0.0238683256575942,0.00238683256575942,0.00132180817111154,0.0106781918288885
60,20,Confounded,0.1,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.018,0.045792681696639,0.0045792681696639,0.00902463438745876,0.0269753656125413
60,20,Confounded,0.1,SACAT,Power after Benjamini-Hochberg adjustment,100,0.01,0.0333333333333333,0.00333333333333333,0.00346666666666667,0.0165333333333333
60,20,Confounded,0.1,LinDA,Power after Benjamini-Hochberg adjustment,100,0.005,0.021904291355759,0.0021904291355759,0.00070675889427123,0.00929324110572877
60,20,Confounded,0.1,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.004,0.0196946385566932,0.00196946385566932,0.000139850842888125,0.00786014915711188
60,20,Confounded,0.1,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
60,20,Confounded,0.2,edgeR,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
60,20,Confounded,0.2,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.002,0.014070529413629,0.0014070529413629,0,0.00475782376507128
60,20,Confounded,0.2,corncob,Power after Benjamini-Hochberg adjustment,100,0.009,0.0320825954263823,0.00320825954263823,0.00271181129642906,0.0152881887035709
60,20,Confounded,0.2,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.016,0.041971611377408,0.0041971611377408,0.00777356417002804,0.024226435829972
60,20,Confounded,0.2,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.049,0.0834786611577286,0.00834786611577286,0.0326381824130852,0.0653618175869148
60,20,Confounded,0.2,SACAT,Power after Benjamini-Hochberg adjustment,100,0.037,0.0760847480700889,0.00760847480700889,0.0220873893782626,0.0519126106217374
60,20,Confounded,0.2,LinDA,Power after Benjamini-Hochberg adjustment,100,0.014,0.0402517331328978,0.00402517331328978,0.00611066030595204,0.021889339694048
60,20,Confounded,0.2,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.017,0.0427702341505507,0.00427702341505507,0.00861703410649207,0.0253829658935079
60,20,Confounded,0.2,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
60,20,Confounded,0.3,edgeR,Power after Benjamini-Hochberg adjustment,100,0.001,0.01,0.001,0,0.00296
60,20,Confounded,0.3,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.028,0.0569954809479212,0.00569954809479212,0.0168288857342074,0.0391711142657926
60,20,Confounded,0.3,corncob,Power after Benjamini-Hochberg adjustment,100,0.087,0.103137644618121,0.0103137644618121,0.0667850216548484,0.107214978345152
60,20,Confounded,0.3,MaAsLin 3,Power after Benjamini-Hochberg adjustment,100,0.075,0.0957427107756338,0.00957427107756338,0.0562344286879758,0.0937655713120242
60,20,Confounded,0.3,metagenomeSeq,Power after Benjamini-Hochberg adjustment,100,0.169,0.15088627063675,0.015088627063675,0.139426290955197,0.198573709044803
60,20,Confounded,0.3,SACAT,Power after Benjamini-Hochberg adjustment,100,0.143,0.138720706253372,0.0138720706253372,0.115810741574339,0.170189258425661
60,20,Confounded,0.3,LinDA,Power after Benjamini-Hochberg adjustment,100,0.021,0.0477683805651624,0.00477683805651624,0.0116373974092282,0.0303626025907718
60,20,Confounded,0.3,ZINQ,Power after Benjamini-Hochberg adjustment,100,0.045,0.0701729465267237,0.00701729465267237,0.0312461024807622,0.0587538975192379
60,20,Confounded,0.3,ANCOM-BC2,Power after Benjamini-Hochberg adjustment,100,0,0,0,0,0
60,20,Confounded,0.4,edgeR,Power after Benjamini-Hochberg adjustment,100,0.015,0.05,0.005,0.0052,0.0248
60,20,Confounded,0.4,DESeq2,Power after Benjamini-Hochberg adjustment,100,0.069,0.109816191700477,0.0109816191700477,0.0474760264267065,0.0905239735732935
